"","date","P.B.ratio","Free.cash.flow.per.share","Current.ratio","Net.margin","ROA","Asset.turnover","EPS","PE","Assets.Q","Current.Assets.Q","Liabilities.Q","Current.Liabilities.Q","Book.value.Q","Revenue.Q","Earnings.Q","Cash.from.operating.activities.Q","Cash.from.investing.activities.Q","Cash.from.financing.activities.Q","Cash.at.end.of.period.Q","Capital.expenditures.Q","EPS.Q","relativeReturn","Y"
"66",Jun 2010,1.9,1.96,0.6616,-0.7396,-9e-04,0.1183,-0.07,-388.4286,-0.4821,-5.9987,-0.6426,13.4376,-2.9855,-0.5202,-148.4108,37.0802,-46.581,149.8561,56.7665,22.3669,-148.376,4.1853,-2.0997
"67",Sep 2010,2.12,1.48,0.7419,3.3265,0.004,0.1199,0.3117,94.4498,-2.3863,1.3295,-3.9146,-9.6344,-3.406,-1.0794,-544.9495,-14.5141,132.9749,-48.0671,13.2955,-1.6789,-545.2857,-2.0997,7.4919
"68",Dec 2010,2.52,1.25,0.7304,5.52,0.0066,0.12,0.5152,65.6056,-0.3835,4.7186,-2.3013,6.3615,1.7195,-0.3361,65.3802,-2.2782,7.5824,-37.2506,23.6188,10.9909,65.2871,7.4919,0.5713
"69",Mar 2011,2.65,0.2,0.9138,5.3316,0.0063,0.1183,0.5086,71.0971,3.6831,33.8957,4.6216,7.0268,1.0864,2.2542,-1.2354,-38.2209,-10.6231,-437.153,110.063,-3.2069,-1.2811,0.5713,1.1125
"70",Jun 2011,2.67,0.58,0.8209,5.8433,0.0072,0.1231,0.5684,64.8135,-1.9079,-24.9006,-4.4526,-16.4076,0.9234,2.023,11.8138,54.0616,25.6457,-250.1273,-55.4508,36.9823,11.7578,1.1125,7.3131
"71",Sep 2011,2.52,1.73,0.8018,4.9404,0.006,0.1224,0.4871,72.0181,1.911,23.576,5.6169,26.5288,-0.7548,1.3691,-14.2946,12.4146,-35.6012,-89.0695,65.4487,-37.6696,-14.3033,7.3131,-4.4532
"72",Dec 2011,2.73,1.55,1.0058,-7.1142,-0.0088,0.1234,-0.7134,-52.8595,1.0652,11.4116,2.8723,-11.1878,-7.8897,1.8737,-246.7005,-5.1835,8.4181,27.0073,29.4266,1.2585,-246.4586,-4.4532,-5.3289
"73",Mar 2012,3.06,0.78,1.0261,5.9698,0.0076,0.1267,0.5934,65.3354,-3.2717,-24.0053,-6.9545,-25.5128,1.9488,-0.6822,-183.3416,-27.9511,-4.2991,599.4971,-55.7776,-3.4179,-183.1791,-5.3289,7.6969
"74",Jun 2012,3.16,1.89,1.0295,6.3918,0.0081,0.1263,0.6406,63.6591,1.4135,15.3879,0.8506,15.0133,1.3062,1.0977,8.2444,56.3539,6.4797,-86.5359,69.2503,5.6836,7.9542,7.6969,4.3069
"75",Sep 2012,3.4,0.49,0.9615,5.4918,0.0069,0.1255,0.5582,79.3622,2.2161,1.9646,2.0716,9.1716,1.3324,1.5936,-12.7123,1.8574,100.4858,47.4447,-2.8697,105.4033,-12.8629,4.3069,1.5977
